                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.1874,                0.75545,                0.99576,                0.61187,                0.50381,                0.52997,                 0.3289,                 1.3244,                0.97748,                  1.078,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1817,                0.75384,                0.99522,                0.61122,                0.50369,                0.53051,                0.32897,                 1.3249,                0.97775,                 1.0782,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1847,                0.75205,                0.99614,                0.60727,                0.50792,                0.53063,                 0.3288,                 1.3247,                0.97733,                 1.0783,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1779,                0.74708,                0.99459,                0.61087,                0.50576,                0.53055,                0.32868,                 1.3254,                0.97747,                 1.0788,              0.0025302,              0.0025302,              0.0025302
                    136,                  1.176,                0.74481,                 0.9945,                0.60777,                  0.508,                 0.5301,                0.32862,                 1.3256,                0.97802,                 1.0791,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1791,                 0.7448,                0.99386,                0.60765,                 0.5078,                0.53026,                0.32874,                 1.3255,                0.97815,                 1.0791,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1741,                0.74147,                0.99289,                0.61056,                0.50555,                0.53038,                0.32851,                 1.3258,                0.97857,                 1.0793,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1687,                0.73929,                 0.9905,                0.60796,                0.50661,                0.53008,                0.32835,                 1.3262,                0.97904,                 1.0795,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1725,                0.74033,                 0.9922,                0.60903,                0.50563,                0.52976,                0.32849,                 1.3265,                 0.9794,                 1.0796,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1742,                0.74138,                0.99182,                0.61018,                0.50599,                 0.5302,                 0.3283,                 1.3266,                0.97946,                 1.0799,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1667,                0.73383,                0.98924,                0.60981,                0.50597,                 0.5299,                0.32806,                 1.3268,                 0.9798,                 1.0801,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1711,                0.73744,                 0.9897,                0.61062,                0.50482,                0.52973,                0.32806,                  1.327,                0.98001,                 1.0802,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1626,                0.73094,                0.98977,                0.61256,                 0.5035,                0.52987,                0.32793,                 1.3273,                0.98036,                 1.0803,               0.001955,               0.001955,               0.001955
                    145,                 1.1693,                0.73442,                0.98858,                0.61337,                0.50427,                0.52933,                0.32795,                 1.3275,                0.98041,                 1.0804,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1574,                0.72509,                0.98906,                0.61248,                0.50467,                0.52952,                0.32771,                 1.3278,                0.98116,                 1.0806,              0.0018352,              0.0018352,              0.0018352
                    147,                  1.164,                0.72999,                0.98958,                0.61576,                0.50367,                0.52915,                0.32749,                 1.3284,                0.98165,                 1.0809,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1584,                0.72693,                0.98901,                 0.6167,                0.50326,                0.52932,                0.32745,                  1.329,                0.98193,                  1.081,              0.0017186,              0.0017186,              0.0017186
